PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,1911,1911,1,f,0,1,RR,1911,O,3624.0,9,.,.,0
AUS,1,1911,1911,1,f,1,1,RR,1911,O,634.0,9,.,.,0
AUS,1,1911,1911,1,f,2,1,RR,1911,O,289.0,9,.,.,0
AUS,1,1911,1911,1,f,3,1,RR,1911,O,172.0,9,.,.,0
AUS,1,1911,1911,1,f,4,1,RR,1911,O,152.0,9,.,.,0
AUS,1,1911,1911,1,f,5,1,RR,1911,O,133.0,9,.,.,0
AUS,1,1911,1911,1,f,6,1,RR,1911,O,89.0,9,.,.,0
AUS,1,1911,1911,1,f,7,1,RR,1911,O,89.0,9,.,.,0
AUS,1,1911,1911,1,f,8,1,RR,1911,O,80.0,9,.,.,0
AUS,1,1911,1911,1,f,9,1,RR,1911,O,67.0,9,.,.,0
AUS,1,1911,1911,1,f,10,1,RR,1911,O,69.0,9,.,.,0
AUS,1,1911,1911,1,f,11,1,RR,1911,O,64.0,9,.,.,0
AUS,1,1911,1911,1,f,12,1,RR,1911,O,65.0,9,.,.,0
AUS,1,1911,1911,1,f,13,1,RR,1911,O,54.0,9,.,.,0
AUS,1,1911,1911,1,f,14,1,RR,1911,O,70.0,9,.,.,0
AUS,1,1911,1911,1,f,15,1,RR,1911,O,74.0,9,.,.,0
AUS,1,1911,1911,1,f,16,1,RR,1911,O,91.0,9,.,.,0
AUS,1,1911,1911,1,f,17,1,RR,1911,O,92.0,9,.,.,0
AUS,1,1911,1911,1,f,18,1,RR,1911,O,114.0,9,.,.,0
AUS,1,1911,1911,1,f,19,1,RR,1911,O,120.0,9,.,.,0
AUS,1,1911,1911,1,f,20,1,RR,1911,O,130.0,9,.,.,0
AUS,1,1911,1911,1,f,21,1,RR,1911,O,146.0,9,.,.,0
AUS,1,1911,1911,1,f,22,1,RR,1911,O,162.0,9,.,.,0
AUS,1,1911,1911,1,f,23,1,RR,1911,O,166.0,9,.,.,0
AUS,1,1911,1911,1,f,24,1,RR,1911,O,163.0,9,.,.,0
AUS,1,1911,1911,1,f,25,1,RR,1911,O,161.0,9,.,.,0
AUS,1,1911,1911,1,f,26,1,RR,1911,O,164.0,9,.,.,0
AUS,1,1911,1911,1,f,27,1,RR,1911,O,153.0,9,.,.,0
AUS,1,1911,1911,1,f,28,1,RR,1911,O,159.0,9,.,.,0
AUS,1,1911,1911,1,f,29,1,RR,1911,O,170.0,9,.,.,0
AUS,1,1911,1911,1,f,30,1,RR,1911,O,161.0,9,.,.,0
AUS,1,1911,1911,1,f,31,1,RR,1911,O,152.0,9,.,.,0
AUS,1,1911,1911,1,f,32,1,RR,1911,O,164.0,9,.,.,0
AUS,1,1911,1911,1,f,33,1,RR,1911,O,140.0,9,.,.,0
AUS,1,1911,1911,1,f,34,1,RR,1911,O,155.0,9,.,.,0
AUS,1,1911,1911,1,f,35,1,RR,1911,O,162.0,9,.,.,0
AUS,1,1911,1911,1,f,36,1,RR,1911,O,196.0,9,.,.,0
AUS,1,1911,1911,1,f,37,1,RR,1911,O,155.0,9,.,.,0
AUS,1,1911,1911,1,f,38,1,RR,1911,O,171.0,9,.,.,0
AUS,1,1911,1911,1,f,39,1,RR,1911,O,153.0,9,.,.,0
AUS,1,1911,1911,1,f,40,1,RR,1911,O,190.0,9,.,.,0
AUS,1,1911,1911,1,f,41,1,RR,1911,O,128.0,9,.,.,0
AUS,1,1911,1911,1,f,42,1,RR,1911,O,205.0,9,.,.,0
AUS,1,1911,1911,1,f,43,1,RR,1911,O,140.0,9,.,.,0
AUS,1,1911,1911,1,f,44,1,RR,1911,O,136.0,9,.,.,0
AUS,1,1911,1911,1,f,45,1,RR,1911,O,159.0,9,.,.,0
AUS,1,1911,1911,1,f,46,1,RR,1911,O,167.0,9,.,.,0
AUS,1,1911,1911,1,f,47,1,RR,1911,O,174.0,9,.,.,0
AUS,1,1911,1911,1,f,48,1,RR,1911,O,191.0,9,.,.,0
AUS,1,1911,1911,1,f,49,1,RR,1911,O,202.0,9,.,.,0
AUS,1,1911,1911,1,f,50,1,RR,1911,O,206.0,9,.,.,0
AUS,1,1911,1911,1,f,51,1,RR,1911,O,158.0,9,.,.,0
AUS,1,1911,1911,1,f,52,1,RR,1911,O,193.0,9,.,.,0
AUS,1,1911,1911,1,f,53,1,RR,1911,O,163.0,9,.,.,0
AUS,1,1911,1911,1,f,54,1,RR,1911,O,199.0,9,.,.,0
AUS,1,1911,1911,1,f,55,1,RR,1911,O,194.0,9,.,.,0
AUS,1,1911,1911,1,f,56,1,RR,1911,O,187.0,9,.,.,0
AUS,1,1911,1911,1,f,57,1,RR,1911,O,152.0,9,.,.,0
AUS,1,1911,1911,1,f,58,1,RR,1911,O,159.0,9,.,.,0
AUS,1,1911,1911,1,f,59,1,RR,1911,O,179.0,9,.,.,0
AUS,1,1911,1911,1,f,60,1,RR,1911,O,209.0,9,.,.,0
AUS,1,1911,1911,1,f,61,1,RR,1911,O,159.0,9,.,.,0
AUS,1,1911,1911,1,f,62,1,RR,1911,O,198.0,9,.,.,0
AUS,1,1911,1911,1,f,63,1,RR,1911,O,199.0,9,.,.,0
AUS,1,1911,1911,1,f,64,1,RR,1911,O,197.0,9,.,.,0
AUS,1,1911,1911,1,f,65,1,RR,1911,O,236.0,9,.,.,0
AUS,1,1911,1911,1,f,66,1,RR,1911,O,232.0,9,.,.,0
AUS,1,1911,1911,1,f,67,1,RR,1911,O,277.0,9,.,.,0
AUS,1,1911,1911,1,f,68,1,RR,1911,O,317.0,9,.,.,0
AUS,1,1911,1911,1,f,69,1,RR,1911,O,258.0,9,.,.,0
AUS,1,1911,1911,1,f,70,1,RR,1911,O,325.0,9,.,.,0
AUS,1,1911,1911,1,f,71,1,RR,1911,O,244.0,9,.,.,0
AUS,1,1911,1911,1,f,72,1,RR,1911,O,278.0,9,.,.,0
AUS,1,1911,1911,1,f,73,1,RR,1911,O,309.0,9,.,.,0
AUS,1,1911,1911,1,f,74,1,RR,1911,O,358.0,9,.,.,0
AUS,1,1911,1911,1,f,75,1,RR,1911,O,350.0,9,.,.,0
AUS,1,1911,1911,1,f,76,1,RR,1911,O,366.0,9,.,.,0
AUS,1,1911,1911,1,f,77,1,RR,1911,O,319.0,9,.,.,0
AUS,1,1911,1911,1,f,78,1,RR,1911,O,337.0,9,.,.,0
AUS,1,1911,1911,1,f,79,1,RR,1911,O,258.0,9,.,.,0
AUS,1,1911,1911,1,f,80,1,RR,1911,O,300.0,9,.,.,0
AUS,1,1911,1911,1,f,81,1,RR,1911,O,215.0,9,.,.,0
AUS,1,1911,1911,1,f,82,1,RR,1911,O,240.0,9,.,.,0
AUS,1,1911,1911,1,f,83,1,RR,1911,O,195.0,9,.,.,0
AUS,1,1911,1911,1,f,84,1,RR,1911,O,192.0,9,.,.,0
AUS,1,1911,1911,1,f,85,1,RR,1911,O,180.0,9,.,.,0
AUS,1,1911,1911,1,f,86,1,RR,1911,O,129.0,9,.,.,0
AUS,1,1911,1911,1,f,87,1,RR,1911,O,106.0,9,.,.,0
AUS,1,1911,1911,1,f,88,1,RR,1911,O,103.0,9,.,.,0
AUS,1,1911,1911,1,f,89,1,RR,1911,O,82.0,9,.,.,0
AUS,1,1911,1911,1,f,90,1,RR,1911,O,78.0,9,.,.,0
AUS,1,1911,1911,1,f,91,1,RR,1911,O,57.0,9,.,.,0
AUS,1,1911,1911,1,f,92,1,RR,1911,O,48.0,9,.,.,0
AUS,1,1911,1911,1,f,93,1,RR,1911,O,28.0,9,.,.,0
AUS,1,1911,1911,1,f,94,1,RR,1911,O,22.0,9,.,.,0
AUS,1,1911,1911,1,f,95,1,RR,1911,O,11.0,9,.,.,0
AUS,1,1911,1911,1,f,96,1,RR,1911,O,13.0,9,.,.,0
AUS,1,1911,1911,1,f,97,1,RR,1911,O,11.0,9,.,.,0
AUS,1,1911,1911,1,f,98,1,RR,1911,O,9.0,9,.,.,0
AUS,1,1911,1911,1,f,99,1,RR,1911,O,3.0,9,.,.,0
AUS,1,1911,1911,1,f,100,1,RR,1911,O,6.0,9,.,.,0
AUS,1,1911,1911,1,f,101,1,RR,1911,O,2.0,9,.,.,0
AUS,1,1911,1911,1,f,102,1,RR,1911,O,1.0,9,.,.,0
AUS,1,1911,1911,1,f,103,1,RR,1911,O,2.0,9,.,.,0
AUS,1,1911,1911,1,f,104,1,RR,1911,O,1.0,9,.,.,0
AUS,1,1911,1911,1,f,105,1,RR,1911,O,1.0,9,.,.,0
AUS,1,1911,1911,1,f,106,1,RR,1911,O,0.0,9,.,.,0
AUS,1,1911,1911,1,f,107,1,RR,1911,O,0.0,9,.,.,0
AUS,1,1911,1911,1,f,108,1,RR,1911,O,0.0,9,.,.,0
AUS,1,1911,1911,1,f,TOT,.,.,1911,O,20278.0,9,.,.,0
AUS,1,1911,1911,1,f,UNK,.,.,1911,O,10.0,9,.,.,0
AUS,1,1911,1911,1,m,0,1,RR,1911,O,4745.0,9,.,.,0
AUS,1,1911,1911,1,m,1,1,RR,1911,O,722.0,9,.,.,0
AUS,1,1911,1911,1,m,2,1,RR,1911,O,290.0,9,.,.,0
AUS,1,1911,1911,1,m,3,1,RR,1911,O,216.0,9,.,.,0
AUS,1,1911,1911,1,m,4,1,RR,1911,O,153.0,9,.,.,0
AUS,1,1911,1911,1,m,5,1,RR,1911,O,133.0,9,.,.,0
AUS,1,1911,1911,1,m,6,1,RR,1911,O,126.0,9,.,.,0
AUS,1,1911,1911,1,m,7,1,RR,1911,O,109.0,9,.,.,0
AUS,1,1911,1911,1,m,8,1,RR,1911,O,74.0,9,.,.,0
AUS,1,1911,1911,1,m,9,1,RR,1911,O,72.0,9,.,.,0
AUS,1,1911,1911,1,m,10,1,RR,1911,O,88.0,9,.,.,0
AUS,1,1911,1911,1,m,11,1,RR,1911,O,64.0,9,.,.,0
AUS,1,1911,1911,1,m,12,1,RR,1911,O,63.0,9,.,.,0
AUS,1,1911,1911,1,m,13,1,RR,1911,O,70.0,9,.,.,0
AUS,1,1911,1911,1,m,14,1,RR,1911,O,71.0,9,.,.,0
AUS,1,1911,1911,1,m,15,1,RR,1911,O,76.0,9,.,.,0
AUS,1,1911,1911,1,m,16,1,RR,1911,O,112.0,9,.,.,0
AUS,1,1911,1911,1,m,17,1,RR,1911,O,102.0,9,.,.,0
AUS,1,1911,1911,1,m,18,1,RR,1911,O,122.0,9,.,.,0
AUS,1,1911,1911,1,m,19,1,RR,1911,O,143.0,9,.,.,0
AUS,1,1911,1911,1,m,20,1,RR,1911,O,146.0,9,.,.,0
AUS,1,1911,1911,1,m,21,1,RR,1911,O,172.0,9,.,.,0
AUS,1,1911,1911,1,m,22,1,RR,1911,O,180.0,9,.,.,0
AUS,1,1911,1911,1,m,23,1,RR,1911,O,166.0,9,.,.,0
AUS,1,1911,1911,1,m,24,1,RR,1911,O,186.0,9,.,.,0
AUS,1,1911,1911,1,m,25,1,RR,1911,O,188.0,9,.,.,0
AUS,1,1911,1911,1,m,26,1,RR,1911,O,181.0,9,.,.,0
AUS,1,1911,1911,1,m,27,1,RR,1911,O,151.0,9,.,.,0
AUS,1,1911,1911,1,m,28,1,RR,1911,O,170.0,9,.,.,0
AUS,1,1911,1911,1,m,29,1,RR,1911,O,175.0,9,.,.,0
AUS,1,1911,1911,1,m,30,1,RR,1911,O,203.0,9,.,.,0
AUS,1,1911,1911,1,m,31,1,RR,1911,O,169.0,9,.,.,0
AUS,1,1911,1911,1,m,32,1,RR,1911,O,185.0,9,.,.,0
AUS,1,1911,1911,1,m,33,1,RR,1911,O,184.0,9,.,.,0
AUS,1,1911,1911,1,m,34,1,RR,1911,O,157.0,9,.,.,0
AUS,1,1911,1911,1,m,35,1,RR,1911,O,196.0,9,.,.,0
AUS,1,1911,1911,1,m,36,1,RR,1911,O,185.0,9,.,.,0
AUS,1,1911,1911,1,m,37,1,RR,1911,O,175.0,9,.,.,0
AUS,1,1911,1911,1,m,38,1,RR,1911,O,230.0,9,.,.,0
AUS,1,1911,1911,1,m,39,1,RR,1911,O,200.0,9,.,.,0
AUS,1,1911,1911,1,m,40,1,RR,1911,O,276.0,9,.,.,0
AUS,1,1911,1911,1,m,41,1,RR,1911,O,192.0,9,.,.,0
AUS,1,1911,1911,1,m,42,1,RR,1911,O,284.0,9,.,.,0
AUS,1,1911,1911,1,m,43,1,RR,1911,O,258.0,9,.,.,0
AUS,1,1911,1911,1,m,44,1,RR,1911,O,247.0,9,.,.,0
AUS,1,1911,1911,1,m,45,1,RR,1911,O,302.0,9,.,.,0
AUS,1,1911,1911,1,m,46,1,RR,1911,O,250.0,9,.,.,0
AUS,1,1911,1911,1,m,47,1,RR,1911,O,286.0,9,.,.,0
AUS,1,1911,1911,1,m,48,1,RR,1911,O,334.0,9,.,.,0
AUS,1,1911,1911,1,m,49,1,RR,1911,O,296.0,9,.,.,0
AUS,1,1911,1911,1,m,50,1,RR,1911,O,386.0,9,.,.,0
AUS,1,1911,1911,1,m,51,1,RR,1911,O,299.0,9,.,.,0
AUS,1,1911,1911,1,m,52,1,RR,1911,O,362.0,9,.,.,0
AUS,1,1911,1911,1,m,53,1,RR,1911,O,306.0,9,.,.,0
AUS,1,1911,1911,1,m,54,1,RR,1911,O,320.0,9,.,.,0
AUS,1,1911,1911,1,m,55,1,RR,1911,O,343.0,9,.,.,0
AUS,1,1911,1911,1,m,56,1,RR,1911,O,334.0,9,.,.,0
AUS,1,1911,1911,1,m,57,1,RR,1911,O,294.0,9,.,.,0
AUS,1,1911,1911,1,m,58,1,RR,1911,O,313.0,9,.,.,0
AUS,1,1911,1911,1,m,59,1,RR,1911,O,289.0,9,.,.,0
AUS,1,1911,1911,1,m,60,1,RR,1911,O,421.0,9,.,.,0
AUS,1,1911,1911,1,m,61,1,RR,1911,O,247.0,9,.,.,0
AUS,1,1911,1911,1,m,62,1,RR,1911,O,324.0,9,.,.,0
AUS,1,1911,1911,1,m,63,1,RR,1911,O,323.0,9,.,.,0
AUS,1,1911,1911,1,m,64,1,RR,1911,O,310.0,9,.,.,0
AUS,1,1911,1911,1,m,65,1,RR,1911,O,396.0,9,.,.,0
AUS,1,1911,1911,1,m,66,1,RR,1911,O,341.0,9,.,.,0
AUS,1,1911,1911,1,m,67,1,RR,1911,O,425.0,9,.,.,0
AUS,1,1911,1911,1,m,68,1,RR,1911,O,376.0,9,.,.,0
AUS,1,1911,1911,1,m,69,1,RR,1911,O,415.0,9,.,.,0
AUS,1,1911,1911,1,m,70,1,RR,1911,O,515.0,9,.,.,0
AUS,1,1911,1911,1,m,71,1,RR,1911,O,373.0,9,.,.,0
AUS,1,1911,1911,1,m,72,1,RR,1911,O,375.0,9,.,.,0
AUS,1,1911,1911,1,m,73,1,RR,1911,O,418.0,9,.,.,0
AUS,1,1911,1911,1,m,74,1,RR,1911,O,430.0,9,.,.,0
AUS,1,1911,1911,1,m,75,1,RR,1911,O,453.0,9,.,.,0
AUS,1,1911,1911,1,m,76,1,RR,1911,O,430.0,9,.,.,0
AUS,1,1911,1911,1,m,77,1,RR,1911,O,400.0,9,.,.,0
AUS,1,1911,1911,1,m,78,1,RR,1911,O,462.0,9,.,.,0
AUS,1,1911,1911,1,m,79,1,RR,1911,O,406.0,9,.,.,0
AUS,1,1911,1911,1,m,80,1,RR,1911,O,420.0,9,.,.,0
AUS,1,1911,1911,1,m,81,1,RR,1911,O,309.0,9,.,.,0
AUS,1,1911,1911,1,m,82,1,RR,1911,O,310.0,9,.,.,0
AUS,1,1911,1911,1,m,83,1,RR,1911,O,257.0,9,.,.,0
AUS,1,1911,1911,1,m,84,1,RR,1911,O,272.0,9,.,.,0
AUS,1,1911,1911,1,m,85,1,RR,1911,O,219.0,9,.,.,0
AUS,1,1911,1911,1,m,86,1,RR,1911,O,158.0,9,.,.,0
AUS,1,1911,1911,1,m,87,1,RR,1911,O,152.0,9,.,.,0
AUS,1,1911,1911,1,m,88,1,RR,1911,O,109.0,9,.,.,0
AUS,1,1911,1911,1,m,89,1,RR,1911,O,78.0,9,.,.,0
AUS,1,1911,1911,1,m,90,1,RR,1911,O,75.0,9,.,.,0
AUS,1,1911,1911,1,m,91,1,RR,1911,O,58.0,9,.,.,0
AUS,1,1911,1911,1,m,92,1,RR,1911,O,54.0,9,.,.,0
AUS,1,1911,1911,1,m,93,1,RR,1911,O,24.0,9,.,.,0
AUS,1,1911,1911,1,m,94,1,RR,1911,O,26.0,9,.,.,0
AUS,1,1911,1911,1,m,95,1,RR,1911,O,15.0,9,.,.,0
AUS,1,1911,1911,1,m,96,1,RR,1911,O,12.0,9,.,.,0
AUS,1,1911,1911,1,m,97,1,RR,1911,O,9.0,9,.,.,0
AUS,1,1911,1911,1,m,98,1,RR,1911,O,2.0,9,.,.,0
AUS,1,1911,1911,1,m,99,1,RR,1911,O,2.0,9,.,.,0
AUS,1,1911,1911,1,m,100,1,RR,1911,O,5.0,9,.,.,0
AUS,1,1911,1911,1,m,101,1,RR,1911,O,4.0,9,.,.,0
AUS,1,1911,1911,1,m,102,1,RR,1911,O,2.0,9,.,.,0
AUS,1,1911,1911,1,m,103,1,RR,1911,O,1.0,9,.,.,0
AUS,1,1911,1911,1,m,104,1,RR,1911,O,0.0,9,.,.,0
AUS,1,1911,1911,1,m,105,1,RR,1911,O,1.0,9,.,.,0
AUS,1,1911,1911,1,m,106,1,RR,1911,O,0.0,9,.,.,0
AUS,1,1911,1911,1,m,107,1,RR,1911,O,0.0,9,.,.,0
AUS,1,1911,1911,1,m,108,1,RR,1911,O,1.0,9,.,.,0
AUS,1,1911,1911,1,m,TOT,.,.,1911,O,27591.0,9,.,.,0
AUS,1,1911,1911,1,m,UNK,.,.,1911,O,55.0,9,.,.,0
AUS,1,1912,1912,1,f,0,1,RR,1912,O,4102.0,9,.,.,0
AUS,1,1912,1912,1,f,1,1,RR,1912,O,869.0,9,.,.,0
AUS,1,1912,1912,1,f,2,1,RR,1912,O,330.0,9,.,.,0
AUS,1,1912,1912,1,f,3,1,RR,1912,O,217.0,9,.,.,0
AUS,1,1912,1912,1,f,4,1,RR,1912,O,180.0,9,.,.,0
AUS,1,1912,1912,1,f,5,1,RR,1912,O,132.0,9,.,.,0
AUS,1,1912,1912,1,f,6,1,RR,1912,O,124.0,9,.,.,0
AUS,1,1912,1912,1,f,7,1,RR,1912,O,102.0,9,.,.,0
AUS,1,1912,1912,1,f,8,1,RR,1912,O,92.0,9,.,.,0
AUS,1,1912,1912,1,f,9,1,RR,1912,O,77.0,9,.,.,0
AUS,1,1912,1912,1,f,10,1,RR,1912,O,73.0,9,.,.,0
AUS,1,1912,1912,1,f,11,1,RR,1912,O,82.0,9,.,.,0
AUS,1,1912,1912,1,f,12,1,RR,1912,O,68.0,9,.,.,0
AUS,1,1912,1912,1,f,13,1,RR,1912,O,76.0,9,.,.,0
AUS,1,1912,1912,1,f,14,1,RR,1912,O,79.0,9,.,.,0
AUS,1,1912,1912,1,f,15,1,RR,1912,O,72.0,9,.,.,0
AUS,1,1912,1912,1,f,16,1,RR,1912,O,84.0,9,.,.,0
AUS,1,1912,1912,1,f,17,1,RR,1912,O,106.0,9,.,.,0
AUS,1,1912,1912,1,f,18,1,RR,1912,O,111.0,9,.,.,0
AUS,1,1912,1912,1,f,19,1,RR,1912,O,128.0,9,.,.,0
AUS,1,1912,1912,1,f,20,1,RR,1912,O,161.0,9,.,.,0
AUS,1,1912,1912,1,f,21,1,RR,1912,O,146.0,9,.,.,0
AUS,1,1912,1912,1,f,22,1,RR,1912,O,183.0,9,.,.,0
AUS,1,1912,1912,1,f,23,1,RR,1912,O,178.0,9,.,.,0
AUS,1,1912,1912,1,f,24,1,RR,1912,O,175.0,9,.,.,0
AUS,1,1912,1912,1,f,25,1,RR,1912,O,154.0,9,.,.,0
AUS,1,1912,1912,1,f,26,1,RR,1912,O,173.0,9,.,.,0
AUS,1,1912,1912,1,f,27,1,RR,1912,O,153.0,9,.,.,0
AUS,1,1912,1912,1,f,28,1,RR,1912,O,169.0,9,.,.,0
AUS,1,1912,1912,1,f,29,1,RR,1912,O,186.0,9,.,.,0
AUS,1,1912,1912,1,f,30,1,RR,1912,O,159.0,9,.,.,0
AUS,1,1912,1912,1,f,31,1,RR,1912,O,145.0,9,.,.,0
AUS,1,1912,1912,1,f,32,1,RR,1912,O,175.0,9,.,.,0
AUS,1,1912,1912,1,f,33,1,RR,1912,O,161.0,9,.,.,0
AUS,1,1912,1912,1,f,34,1,RR,1912,O,137.0,9,.,.,0
AUS,1,1912,1912,1,f,35,1,RR,1912,O,166.0,9,.,.,0
AUS,1,1912,1912,1,f,36,1,RR,1912,O,174.0,9,.,.,0
AUS,1,1912,1912,1,f,37,1,RR,1912,O,184.0,9,.,.,0
AUS,1,1912,1912,1,f,38,1,RR,1912,O,186.0,9,.,.,0
AUS,1,1912,1912,1,f,39,1,RR,1912,O,165.0,9,.,.,0
AUS,1,1912,1912,1,f,40,1,RR,1912,O,186.0,9,.,.,0
AUS,1,1912,1912,1,f,41,1,RR,1912,O,153.0,9,.,.,0
AUS,1,1912,1912,1,f,42,1,RR,1912,O,188.0,9,.,.,0
AUS,1,1912,1912,1,f,43,1,RR,1912,O,148.0,9,.,.,0
AUS,1,1912,1912,1,f,44,1,RR,1912,O,181.0,9,.,.,0
AUS,1,1912,1912,1,f,45,1,RR,1912,O,195.0,9,.,.,0
AUS,1,1912,1912,1,f,46,1,RR,1912,O,149.0,9,.,.,0
AUS,1,1912,1912,1,f,47,1,RR,1912,O,184.0,9,.,.,0
AUS,1,1912,1912,1,f,48,1,RR,1912,O,174.0,9,.,.,0
AUS,1,1912,1912,1,f,49,1,RR,1912,O,209.0,9,.,.,0
AUS,1,1912,1912,1,f,50,1,RR,1912,O,207.0,9,.,.,0
AUS,1,1912,1912,1,f,51,1,RR,1912,O,193.0,9,.,.,0
AUS,1,1912,1912,1,f,52,1,RR,1912,O,200.0,9,.,.,0
AUS,1,1912,1912,1,f,53,1,RR,1912,O,216.0,9,.,.,0
AUS,1,1912,1912,1,f,54,1,RR,1912,O,211.0,9,.,.,0
AUS,1,1912,1912,1,f,55,1,RR,1912,O,180.0,9,.,.,0
AUS,1,1912,1912,1,f,56,1,RR,1912,O,207.0,9,.,.,0
AUS,1,1912,1912,1,f,57,1,RR,1912,O,162.0,9,.,.,0
AUS,1,1912,1912,1,f,58,1,RR,1912,O,188.0,9,.,.,0
AUS,1,1912,1912,1,f,59,1,RR,1912,O,177.0,9,.,.,0
AUS,1,1912,1912,1,f,60,1,RR,1912,O,203.0,9,.,.,0
AUS,1,1912,1912,1,f,61,1,RR,1912,O,170.0,9,.,.,0
AUS,1,1912,1912,1,f,62,1,RR,1912,O,226.0,9,.,.,0
AUS,1,1912,1912,1,f,63,1,RR,1912,O,213.0,9,.,.,0
AUS,1,1912,1912,1,f,64,1,RR,1912,O,218.0,9,.,.,0
AUS,1,1912,1912,1,f,65,1,RR,1912,O,261.0,9,.,.,0
AUS,1,1912,1912,1,f,66,1,RR,1912,O,217.0,9,.,.,0
AUS,1,1912,1912,1,f,67,1,RR,1912,O,265.0,9,.,.,0
AUS,1,1912,1912,1,f,68,1,RR,1912,O,299.0,9,.,.,0
AUS,1,1912,1912,1,f,69,1,RR,1912,O,305.0,9,.,.,0
AUS,1,1912,1912,1,f,70,1,RR,1912,O,321.0,9,.,.,0
AUS,1,1912,1912,1,f,71,1,RR,1912,O,232.0,9,.,.,0
AUS,1,1912,1912,1,f,72,1,RR,1912,O,332.0,9,.,.,0
AUS,1,1912,1912,1,f,73,1,RR,1912,O,323.0,9,.,.,0
AUS,1,1912,1912,1,f,74,1,RR,1912,O,312.0,9,.,.,0
AUS,1,1912,1912,1,f,75,1,RR,1912,O,352.0,9,.,.,0
AUS,1,1912,1912,1,f,76,1,RR,1912,O,369.0,9,.,.,0
AUS,1,1912,1912,1,f,77,1,RR,1912,O,293.0,9,.,.,0
AUS,1,1912,1912,1,f,78,1,RR,1912,O,368.0,9,.,.,0
AUS,1,1912,1912,1,f,79,1,RR,1912,O,280.0,9,.,.,0
AUS,1,1912,1912,1,f,80,1,RR,1912,O,281.0,9,.,.,0
AUS,1,1912,1912,1,f,81,1,RR,1912,O,238.0,9,.,.,0
AUS,1,1912,1912,1,f,82,1,RR,1912,O,281.0,9,.,.,0
AUS,1,1912,1912,1,f,83,1,RR,1912,O,218.0,9,.,.,0
AUS,1,1912,1912,1,f,84,1,RR,1912,O,229.0,9,.,.,0
AUS,1,1912,1912,1,f,85,1,RR,1912,O,174.0,9,.,.,0
AUS,1,1912,1912,1,f,86,1,RR,1912,O,146.0,9,.,.,0
AUS,1,1912,1912,1,f,87,1,RR,1912,O,120.0,9,.,.,0
AUS,1,1912,1912,1,f,88,1,RR,1912,O,100.0,9,.,.,0
AUS,1,1912,1912,1,f,89,1,RR,1912,O,81.0,9,.,.,0
AUS,1,1912,1912,1,f,90,1,RR,1912,O,72.0,9,.,.,0
AUS,1,1912,1912,1,f,91,1,RR,1912,O,51.0,9,.,.,0
AUS,1,1912,1912,1,f,92,1,RR,1912,O,51.0,9,.,.,0
AUS,1,1912,1912,1,f,93,1,RR,1912,O,42.0,9,.,.,0
AUS,1,1912,1912,1,f,94,1,RR,1912,O,27.0,9,.,.,0
AUS,1,1912,1912,1,f,95,1,RR,1912,O,12.0,9,.,.,0
AUS,1,1912,1912,1,f,96,1,RR,1912,O,22.0,9,.,.,0
AUS,1,1912,1912,1,f,97,1,RR,1912,O,7.0,9,.,.,0
AUS,1,1912,1912,1,f,98,1,RR,1912,O,8.0,9,.,.,0
AUS,1,1912,1912,1,f,99,1,RR,1912,O,5.0,9,.,.,0
AUS,1,1912,1912,1,f,100,1,RR,1912,O,2.0,9,.,.,0
AUS,1,1912,1912,1,f,101,1,RR,1912,O,0.0,9,.,.,0
AUS,1,1912,1912,1,f,102,1,RR,1912,O,3.0,9,.,.,0
AUS,1,1912,1912,1,f,103,1,RR,1912,O,1.0,9,.,.,0
AUS,1,1912,1912,1,f,104,1,RR,1912,O,1.0,9,.,.,0
AUS,1,1912,1912,1,f,105,1,RR,1912,O,0.0,9,.,.,0
AUS,1,1912,1912,1,f,106,1,RR,1912,O,0.0,9,.,.,0
AUS,1,1912,1912,1,f,107,1,RR,1912,O,0.0,9,.,.,0
AUS,1,1912,1912,1,f,108,1,RR,1912,O,1.0,9,.,.,0
AUS,1,1912,1912,1,f,TOT,.,.,1912,O,21892.0,9,.,.,0
AUS,1,1912,1912,1,f,UNK,.,.,1912,O,18.0,9,.,.,0
AUS,1,1912,1912,1,m,0,1,RR,1912,O,5446.0,9,.,.,0
AUS,1,1912,1912,1,m,1,1,RR,1912,O,1001.0,9,.,.,0
AUS,1,1912,1912,1,m,2,1,RR,1912,O,369.0,9,.,.,0
AUS,1,1912,1912,1,m,3,1,RR,1912,O,238.0,9,.,.,0
AUS,1,1912,1912,1,m,4,1,RR,1912,O,168.0,9,.,.,0
AUS,1,1912,1912,1,m,5,1,RR,1912,O,162.0,9,.,.,0
AUS,1,1912,1912,1,m,6,1,RR,1912,O,140.0,9,.,.,0
AUS,1,1912,1912,1,m,7,1,RR,1912,O,114.0,9,.,.,0
AUS,1,1912,1912,1,m,8,1,RR,1912,O,83.0,9,.,.,0
AUS,1,1912,1912,1,m,9,1,RR,1912,O,84.0,9,.,.,0
AUS,1,1912,1912,1,m,10,1,RR,1912,O,75.0,9,.,.,0
AUS,1,1912,1912,1,m,11,1,RR,1912,O,81.0,9,.,.,0
AUS,1,1912,1912,1,m,12,1,RR,1912,O,83.0,9,.,.,0
AUS,1,1912,1912,1,m,13,1,RR,1912,O,76.0,9,.,.,0
